81.165.100.110 - - [30/Mar/2017:17:47:46 -0700] "GET /images/article/suspects.jpg HTTP/1.1" 200 58796 "https://www.google.be/" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0" "www.saveaslave.com"[0]
54.211.242.79 - - [30/Mar/2017:17:59:04 -0700] "GET / HTTP/1.1" 200 88168 "-" "-" "saveaslave.com"
54.211.242.79 - - [30/Mar/2017:18:20:07 -0700] "GET / HTTP/1.1" 200 88168 "-" "-" "saveaslave.com"
54.84.196.120 - - [30/Mar/2017:18:21:22 -0700] "GET / HTTP/1.1" 200 88168 "-" "-" "saveaslave.com"
65.36.241.48 - - [30/Mar/2017:19:03:26 -0700] "HEAD / HTTP/1.1" 200 0 "-" "InternetSeer.com" "www.saveaslave.com"
100.43.90.10 - - [30/Mar/2017:19:24:09 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "saveaslave.com"
164.132.161.97 - - [30/Mar/2017:20:51:17 -0700] "GET /article.php?id=6 HTTP/1.1" 200 48480 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" "saveaslave.com"[2]
157.55.39.7 - - [30/Mar/2017:21:22:27 -0700] "GET /Albania.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "saveaslave.com"
163.172.66.24 - - [30/Mar/2017:21:24:01 -0700] "GET /webring.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" "www.saveaslave.com"
151.80.39.101 - - [30/Mar/2017:21:24:28 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" "www.saveaslave.com"
66.249.75.58 - - [30/Mar/2017:21:39:52 -0700] "GET /apple-app-site-association HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "saveaslave.com"[0]
65.36.241.48 - - [30/Mar/2017:21:54:51 -0700] "HEAD /?tpl=references&Itemid=3 HTTP/1.1" 200 0 "-" "InternetSeer.com" "www.saveaslave.com"[1]
66.249.75.165 - - [30/Mar/2017:21:56:01 -0700] "GET /images/supporters/safe-horizon.png HTTP/1.1" 200 16608 "-" "Googlebot-Image/1.0" "www.saveaslave.com"
